Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13 Yrs,963,,42.3,5.9,13.4,.440,,,,,,,,3.3,5.8,.561,,,22.5,4.3,,,,2.7,15.1
