Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12 Yrs,829,737,30.7,4.7,7.2,.656,0.0,0.0,.000,4.7,7.2,.658,.656,3.2,5.0,.641,3.4,8.3,11.7,1.4,0.7,2.1,1.6,2.7,12.6
