Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14 Yrs,779,779,34.5,8.7,18.4,.474,2.4,6.1,.394,6.3,12.3,.514,.540,3.8,4.3,.888,0.8,3.3,4.1,5.6,1.3,0.4,2.5,2.3,23.7
