Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14 Yrs,869,764,33.1,5.9,12.6,.472,0.8,2.4,.328,5.1,10.2,.506,.503,5.7,6.7,.843,1.7,3.7,5.3,4.3,1.6,0.4,1.6,1.4,18.3
