Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17 Yrs,1237,1075,33.3,7.6,17.4,.439,1.1,3.6,.305,6.5,13.8,.474,.471,4.8,6.3,.772,1.6,5.4,7.0,8.0,1.6,0.3,3.9,2.6,21.2
