Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21 Yrs,1462,1425,34.5,7.2,14.5,.497,0.1,0.4,.275,7.1,14.0,.504,.501,3.3,4.2,.789,2.2,7.8,10.0,3.7,1.3,1.4,2.2,2.4,17.8
