Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14 Yrs,911,573,31.7,3.0,5.8,.521,0.1,0.4,.231,2.9,5.4,.542,.529,1.2,2.0,.584,4.8,8.4,13.1,1.8,0.7,0.6,1.6,3.1,7.3
