Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14 Yrs,914,901,41.1,9.3,21.8,.425,1.2,3.7,.313,8.1,18.1,.448,.452,7.0,8.9,.780,0.8,2.9,3.7,6.2,2.2,0.2,3.6,1.9,26.7
