Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13 Yrs,897,870,38.4,9.6,19.3,.496,0.7,1.9,.376,8.9,17.4,.509,.514,4.4,5.0,.886,2.0,8.0,10.0,6.3,1.7,0.8,3.1,2.5,24.3
