Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18 Yrs,1389,1304,34.3,5.9,12.6,.471,1.8,4.7,.395,4.1,7.9,.516,.544,4.5,5.1,.888,0.6,2.4,3.0,3.0,1.1,0.2,1.7,2.0,18.2
