Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18 Yrs,1172,1128,31.2,4.9,11.3,.438,1.6,4.2,.389,3.3,7.0,.468,.511,2.5,3.1,.825,0.5,2.5,2.9,5.7,1.4,0.2,1.9,1.9,14.1
