Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17 Yrs,1183,1122,34.3,8.2,16.3,.504,0.0,0.1,.152,8.2,16.2,.507,.505,4.6,6.2,.740,2.3,7.5,9.8,1.9,1.0,2.4,3.0,3.4,21.0
