Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19 Yrs,1504,1300,31.8,4.7,9.1,.515,0.6,1.5,.384,4.1,7.6,.541,.546,3.2,3.9,.826,0.6,2.1,2.7,10.5,2.2,0.2,2.8,2.6,13.1
