Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18 Yrs,1242,1078,31.8,5.7,9.7,.587,0.0,0.1,.214,5.7,9.6,.590,.588,4.3,7.6,.567,3.3,8.4,11.8,1.3,0.9,1.8,2.7,3.1,15.7
