Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20 Yrs,1560,789,36.8,10.2,18.1,.559,0.0,0.0,.056,4.3,7.5,.560,.559,4.3,6.0,.721,2.4,7.6,11.2,3.6,0.9,2.6,2.7,3.0,24.6
