Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13 Yrs,900,900,36.2,8.1,18.4,.439,3.1,8.4,.371,5.0,10.0,.495,.523,5.8,6.5,.899,0.6,3.7,4.3,6.7,1.0,0.3,2.8,1.9,25.1
