Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19 Yrs,1391,1350,36.0,4.5,11.2,.400,1.4,4.1,.349,3.0,7.1,.429,.464,2.2,2.8,.785,1.3,5.0,6.3,8.7,1.9,0.3,2.9,1.8,12.6
