Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19 Yrs,1476,1471,37.2,9.2,17.8,.516,0.1,0.2,.274,9.1,17.5,.519,.518,6.6,8.9,.742,2.4,7.7,10.1,3.6,1.4,0.8,3.1,3.1,25.0
