Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19 Yrs,1260,1120,34.5,8.0,18.0,.447,1.4,3.9,.355,6.7,14.1,.472,.485,5.0,6.2,.814,1.6,4.6,6.2,2.7,1.0,0.5,2.4,2.8,22.5
