Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16 Yrs,1151,937,34.8,7.1,16.2,.439,2.8,7.6,.363,4.3,8.6,.507,.525,7.1,8.2,.861,0.8,4.9,5.6,7.2,1.5,0.6,3.7,2.5,24.1
